"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"29181","Ripley, MO","4","CA6N","400","23","      Construction",1415,1065,1341,2462,2364,1812,2608,2009,1225,1143,1057,1622,1869,2027,2438
"29181","Ripley, MO","4","CA6N","401","236","        Construction of buildings","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",544,499,"(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","402","237","        Heavy and civil engineering construction",0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","403","238","        Specialty trade contractors","(D)",622,"(D)",1146,1372,912,1683,"(D)","(D)","(D)","(D)",1138,1397,1505,1570
"29181","Ripley, MO","4","CA6N","500","31-33","      Manufacturing",12648,12476,13984,15158,17741,18770,19556,19498,16043,16494,17929,19375,16661,17340,17913
"29181","Ripley, MO","4","CA6N","510","321,327-339","        Durable goods manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",8837,9612,9660
"29181","Ripley, MO","4","CA6N","511","321","          Wood product manufacturing",2822,2519,2839,3180,3309,3253,3263,3466,2667,2921,3094,3392,3280,3260,3262
"29181","Ripley, MO","4","CA6N","512","327","          Nonmetallic mineral product manufacturing","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","513","331","          Primary metal manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","514","332","          Fabricated metal product manufacturing","(D)","(D)",3715,4025,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","515","333","          Machinery manufacturing","(D)","(D)","(D)","(D)",1431,1258,1175,1150,1016,1021,1005,984,925,961,971
"29181","Ripley, MO","4","CA6N","516","334","          Computer and electronic product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","517","335","          Electrical equipment, appliance, and component manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0
"29181","Ripley, MO","4","CA6N","519","3364-3369","          Other transportation equipment manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","521","337","          Furniture and related product manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","522","339","          Miscellaneous manufacturing",0,"(D)","(D)",0,0,"(D)",0,0,0,0,0,0,0,"(D)","(D)"
"29181","Ripley, MO","4","CA6N","530","311-316,322-326","        Nondurable goods manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",7824,7728,8253
"29181","Ripley, MO","4","CA6N","531","311","          Food manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","532","312","          Beverage and tobacco product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","533","313","          Textile mills",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","534","314","          Textile product mills",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","535","315","          Apparel manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0
"29181","Ripley, MO","4","CA6N","536","316","          Leather and allied product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","537","322","          Paper manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","538","323","          Printing and related support activities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","539","324","          Petroleum and coal products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","541","325","          Chemical manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","542","326","          Plastics and rubber products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","600","42","      Wholesale trade",1564,1636,"(D)","(D)",1981,"(D)",2293,2723,3567,4710,5344,3856,3743,3290,3732
"29181","Ripley, MO","4","CA6N","700","44-45","      Retail trade",7233,7787,8197,8474,9018,9006,9078,9115,8096,7929,8553,8791,9473,9793,9915
"29181","Ripley, MO","4","CA6N","701","441","        Motor vehicle and parts dealers",1722,1836,1719,1708,1748,1732,1714,1633,1527,1535,1631,1531,1493,1605,1737
"29181","Ripley, MO","4","CA6N","702","442","        Furniture and home furnishings stores","(D)","(D)","(D)","(D)",0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","703","443","        Electronics and appliance stores","(D)",100,132,92,71,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","704","444","        Building material and garden equipment and supplies dealers",561,524,478,533,837,863,849,831,857,834,826,805,820,702,676
"29181","Ripley, MO","4","CA6N","705","445","        Food and beverage stores",1741,1873,1931,1913,2203,2300,2636,2878,2454,2519,2503,2726,2837,2772,2707
"29181","Ripley, MO","4","CA6N","706","446","        Health and personal care stores",998,1037,1133,1313,1406,1353,1362,"(D)","(D)","(D)",1296,1458,1987,2414,2337
"29181","Ripley, MO","4","CA6N","707","447","        Gasoline stations",829,926,973,1006,1006,926,917,1112,787,1041,1003,1027,1140,1118,1192
"29181","Ripley, MO","4","CA6N","708","448","        Clothing and clothing accessories stores","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,"(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","709","451","        Sporting goods, hobby, musical instrument, and book stores",0,0,0,0,0,"(D)","(D)","(D)","(D)",0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","711","452","        General merchandise stores",428,468,462,526,511,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","712","453","        Miscellaneous store retailers",175,180,246,265,167,"(D)",88,89,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","713","454","        Nonstore retailers","(D)",722,901,862,"(D)","(D)","(D)",742,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","800","48-49","      Transportation and warehousing","(D)","(D)",1479,1718,"(D)",2006,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","801","481","        Air transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","802","482","        Rail transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","803","483","        Water transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","804","484","        Truck transportation",246,"(D)",672,895,600,1079,885,674,499,606,634,567,584,806,938
"29181","Ripley, MO","4","CA6N","805","485","        Transit and ground passenger transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",716,"(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","806","486","        Pipeline transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","807","487","        Scenic and sightseeing transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","808","488","        Support activities for transportation",0,"(D)",0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","809","492","        Couriers and messengers",0,0,0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","811","493","        Warehousing and storage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","900","51","      Information",856,940,980,1083,964,989,769,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",848
"29181","Ripley, MO","4","CA6N","901","511","        Publishing industries (except Internet)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","902","512","        Motion picture and sound recording industries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","903","515","        Broadcasting (except Internet)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","904","516","        Internet publishing and broadcasting 4/",0,0,0,0,0,0,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"29181","Ripley, MO","4","CA6N","905","517","        Telecommunications","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","906","518","        Data processing, hosting, and related services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","907","519","        Other information services 4/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(D)"
"29181","Ripley, MO","4","CA6N","1000","52","      Finance and insurance",2310,2842,3161,2795,2758,2880,2894,3077,3734,3580,3592,3854,3438,3386,3567
"29181","Ripley, MO","4","CA6N","1001","521","        Monetary Authorities-central bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","1002","522","        Credit intermediation and related activities",1901,"(D)",2602,2005,"(D)",2105,2081,2203,2137,2193,2254,2274,2324,2552,2743
"29181","Ripley, MO","4","CA6N","1003","523","        Securities, commodity contracts, and other financial investments and related activities","(D)",0,"(D)","(D)",0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","1004","524","        Insurance carriers and related activities","(D)","(D)","(D)","(D)","(D)",775,813,874,1597,1387,1338,"(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","1005","525","        Funds, trusts, and other financial vehicles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","1100","53","      Real estate and rental and leasing",321,307,286,325,365,471,570,575,360,324,345,378,237,347,366
"29181","Ripley, MO","4","CA6N","1101","531","        Real estate","(D)","(D)","(D)","(D)","(D)","(D)",121,"(D)",129,"(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","1102","532","        Rental and leasing services","(D)","(D)","(D)","(D)","(D)","(D)",449,"(D)",231,"(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","1200","54","      Professional, scientific, and technical services",518,634,546,471,602,600,577,703,767,862,863,810,1578,1511,1034
"29181","Ripley, MO","4","CA6N","1300","55","      Management of companies and enterprises","(D)","(D)","(D)","(D)",0,"(D)",0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","1400","56","      Administrative and support and waste management and remediation services","(D)","(D)","(D)","(D)","(D)","(D)",128,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",221
"29181","Ripley, MO","4","CA6N","1401","561","        Administrative and support services","(D)","(D)","(D)","(D)","(D)","(D)",128,"(D)","(D)","(D)","(D)","(D)","(D)",96,"(D)"
"29181","Ripley, MO","4","CA6N","1402","562","        Waste management and remediation services",0,0,0,0,0,0,0,0,0,0,0,0,0,"(D)","(D)"
"29181","Ripley, MO","4","CA6N","1500","61","      Educational services",0,0,0,"(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","1600","62","      Health care and social assistance",7354,7307,7814,"(D)","(D)","(D)","(D)","(D)",12275,16109,15961,19793,13983,13480,13617
"29181","Ripley, MO","4","CA6N","1601","621","        Ambulatory health care services",2669,3086,3274,3217,"(D)","(D)","(D)","(D)",3827,3766,3763,4109,3824,3761,3781
"29181","Ripley, MO","4","CA6N","1602","622","        Hospitals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","1603","623","        Nursing and residential care facilities",3721,"(D)",3873,3999,3925,3701,3926,4466,5688,9101,8944,9201,3124,2918,2983
"29181","Ripley, MO","4","CA6N","1604","624","        Social assistance",964,"(D)",667,"(D)",1846,2215,2072,2220,2760,3242,3254,6483,7035,6801,6853
"29181","Ripley, MO","4","CA6N","1700","71","      Arts, entertainment, and recreation","(D)","(D)","(D)","(D)",119,81,"(D)","(D)",60,115,92,190,175,"(D)","(D)"
"29181","Ripley, MO","4","CA6N","1701","711","        Performing arts, spectator sports, and related industries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","1702","712","        Museums, historical sites, and similar institutions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","1703","713","        Amusement, gambling, and recreation industries","(D)","(D)","(D)","(D)",119,81,"(D)","(D)",60,115,92,190,175,"(D)","(D)"
"29181","Ripley, MO","4","CA6N","1800","72","      Accommodation and food services","(D)","(D)","(D)","(D)",2911,3061,"(D)","(D)",3559,3473,3407,3483,3421,"(D)","(D)"
"29181","Ripley, MO","4","CA6N","1801","721","        Accommodation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","1802","722","        Food services and drinking places",1908,1702,1915,1960,"(D)","(D)",2221,2263,"(D)","(D)","(D)","(D)","(D)",2429,2518
"29181","Ripley, MO","4","CA6N","1900","81","      Other services (except public administration)",4276,4426,4671,5036,4954,5165,5222,5662,5853,5855,5764,5895,6049,6433,6578
"29181","Ripley, MO","4","CA6N","1901","811","        Repair and maintenance",584,606,536,626,503,513,"(D)","(D)","(D)","(D)",617,656,635,718,737
"29181","Ripley, MO","4","CA6N","1902","812","        Personal and laundry services",342,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",3329,"(D)","(D)","(D)","(D)","(D)",4347,4802,4914,4911,"(D)","(D)",5071,5371,5484
"29181","Ripley, MO","4","CA6N","1904","814","        Private households","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","2000","...","    Government and government enterprises",24372,26491,28561,29425,30494,32068,33986,35766,36521,35782,36248,34887,34253,34738,34225
"29181","Ripley, MO","4","CA6N","2001","...","      Federal, civilian",2339,2678,3005,3227,3220,3172,3371,3642,3726,3919,3974,3948,3724,4053,4299
"29181","Ripley, MO","4","CA6N","2002","...","      Military",708,957,1436,1595,1714,1644,1819,2031,2314,1944,1761,1619,1560,1427,1356
"29181","Ripley, MO","4","CA6N","2010","...","      State and local",21325,22856,24120,24603,25560,27252,28796,30093,30481,29919,30513,29320,28969,29258,28570
"29181","Ripley, MO","4","CA6N","2011","...","        State government",2344,2255,2527,2456,2491,2726,2934,3019,2752,2564,2459,2278,2066,1934,2011
"29181","Ripley, MO","4","CA6N","2012","...","        Local government",18981,20601,21593,22147,23069,24526,25862,27074,27729,27355,28054,27042,26903,27324,26559
"29183","St. Charles, MO","4","CA6N","1","...","Compensation of employees (thousands of dollars) 1/",3920930,4260670,4731041,5256863,5651695,6026682,6350985,6389866,6179837,6368396,6530577,6840612,7250034,7618220,8241951
"29183","St. Charles, MO","4","CA6N","5","...","  Wages and salaries",3234866,3485767,3854793,4279032,4584883,4887689,5158380,5183438,4969901,5120729,5290981,5553148,5859953,6207815,6699292
"29183","St. Charles, MO","4","CA6N","6","...","  Supplements to wages and salaries",686064,774903,876248,977831,1066812,1138993,1192605,1206428,1209936,1247667,1239596,1287464,1390081,1410405,1542659
"29183","St. Charles, MO","4","CA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",449860,518995,591709,664581,725436,773827,810874,816102,837238,868163,840063,872034,952825,953192,1047778
"29183","St. Charles, MO","4","CA6N","8","...","    Employer contributions for government social insurance",236204,255908,284539,313250,341376,365166,381731,390326,372698,379504,399533,415430,437256,457213,494881
"29183","St. Charles, MO","4","CA6N","9","...","Average compensation per job (dollars) 3/",37120,38694,40965,42958,44652,45884,47129,47589,47454,48487,48779,49860,51072,52859,54511
"29183","St. Charles, MO","4","CA6N","81","111-112","  Farm compensation",2808,2635,2736,2176,2409,1966,2833,2714,3031,3038,3183,4971,3429,4394,4178
"29183","St. Charles, MO","4","CA6N","82","...","  Nonfarm compensation",3918122,4258035,4728305,5254687,5649286,6024716,6348152,6387152,6176806,6365358,6527394,6835641,7246605,7613826,8237773
"29183","St. Charles, MO","4","CA6N","90","113-814","    Private nonfarm compensation",3389162,3678818,4079970,4552345,4905848,5223079,5499771,5482697,5224506,5387083,5550122,5859049,6254193,6600482,7185472
"29183","St. Charles, MO","4","CA6N","100","113-115","      Forestry, fishing, and related activities","(D)",1153,"(D)","(D)",1458,1659,1405,1658,1645,1486,833,772,"(D)","(D)","(D)"
"29183","St. Charles, MO","4","CA6N","101","113","        Forestry and logging","(D)","(D)",0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29183","St. Charles, MO","4","CA6N","102","114","        Fishing, hunting and trapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29183","St. Charles, MO","4","CA6N","103","115","        Support activities for agriculture and forestry","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",851,950,1160
"29183","St. Charles, MO","4","CA6N","200","21","      Mining, quarrying, and oil and gas extraction","(D)",5815,"(D)","(D)",7847,9256,7673,8045,7159,6986,6341,6125,"(D)","(D)","(D)"
"29183","St. Charles, MO","4","CA6N","201","211","        Oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
